   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
   0.0000000e+00   0.0000000e+00   5.8425013e+03
