///////////////////////////////////////////////////////////////////////////////
This File contains 
column 1: ER
column 2: solid line in Fig. 3
column 3: dashed line in Fig. 3
column 4: ER for low bound of gray band in Fig. 3
column 5: low bound of gray band in Fig. 3
column 6: ER for upper bound of gray band in Fig. 3
column 7: upper bound of gray band in Fig. 3
///////////////////////////////////////////////////////////////////////////////
The QF values are calculated for 8000 uniformly spaced points on a logarithmic 
scale between 0.0478327 and 3018.2877 keV in ER. Four points were added
above 3 MeV.
///////////////////////////////////////////////////////////////////////////////
4.9302045e-02,3.0284795e-03,3.6106577e-03,2.4029421e-02,2.9385358e-03,8.0992671e-02,2.7529525e-03
4.9339380e-02,3.1026840e-03,3.6991237e-03,2.4048787e-02,3.0105326e-03,8.1051323e-02,2.8204181e-03
4.9376770e-02,3.1768128e-03,3.7874994e-03,2.4068183e-02,3.0824556e-03,8.1110057e-02,2.8878157e-03
4.9414216e-02,3.2508657e-03,3.8757845e-03,2.4087609e-02,3.1543047e-03,8.1168874e-02,2.9551450e-03
4.9451716e-02,3.3248427e-03,3.9639789e-03,2.4107066e-02,3.2260797e-03,8.1227773e-02,3.0224059e-03
4.9489271e-02,3.3987434e-03,4.0520824e-03,2.4126552e-02,3.2977805e-03,8.1286756e-02,3.0895983e-03
4.9526881e-02,3.4725680e-03,4.1399331e-03,2.4146070e-02,3.3694070e-03,8.1350939e-02,3.1565237e-03
4.9570684e-02,3.5458772e-03,4.2271626e-03,2.4165617e-02,3.4409590e-03,8.1414970e-02,3.2233816e-03
4.9612268e-02,3.6192583e-03,4.3149754e-03,2.4185195e-02,3.5124365e-03,8.1474202e-02,3.2903601e-03
4.9650044e-02,3.6928393e-03,4.4026967e-03,2.4204804e-02,3.5838392e-03,8.1533518e-02,3.3572698e-03
4.9687876e-02,3.7663436e-03,4.4903263e-03,2.4224443e-02,3.6551669e-03,8.1592917e-02,3.4241104e-03
4.9725764e-02,3.8397710e-03,4.5778641e-03,2.4244112e-02,3.7264196e-03,8.1652399e-02,3.4908819e-03
4.9763707e-02,3.9131214e-03,4.6653098e-03,2.4263813e-02,3.7975970e-03,8.1711965e-02,3.5575842e-03
4.9801706e-02,3.9863948e-03,4.7526635e-03,2.4283544e-02,3.8686992e-03,8.1771615e-02,3.6242170e-03
4.9839761e-02,4.0595908e-03,4.8399248e-03,2.4303305e-02,3.9397260e-03,8.1831349e-02,3.6907805e-03
4.9877871e-02,4.1327094e-03,4.9270936e-03,2.4323098e-02,4.0106772e-03,8.1891168e-02,3.7572745e-03
4.9916038e-02,4.2057505e-03,5.0141699e-03,2.4342921e-02,4.0815529e-03,8.1951070e-02,3.8236989e-03
4.9954261e-02,4.2787141e-03,5.1011533e-03,2.4362776e-02,4.1523528e-03,8.2018350e-02,3.8897075e-03
4.9992540e-02,4.3515999e-03,5.1880439e-03,2.4382661e-02,4.2230768e-03,8.2081128e-02,3.9558562e-03
5.0030875e-02,4.4244081e-03,5.2748414e-03,2.4402577e-02,4.2937247e-03,8.2141284e-02,4.0220634e-03
5.0069266e-02,4.4971383e-03,5.3615458e-03,2.4422524e-02,4.3642965e-03,8.2201524e-02,4.0882006e-03
5.0107714e-02,4.5697905e-03,5.4481570e-03,2.4442503e-02,4.4347920e-03,8.2261849e-02,4.1542678e-03
5.0146218e-02,4.6423645e-03,5.5346749e-03,2.4462512e-02,4.5052111e-03,8.2322259e-02,4.2202647e-03
5.0184779e-02,4.7148602e-03,5.6210994e-03,2.4482553e-02,4.5755537e-03,8.2382754e-02,4.2861914e-03
5.0223397e-02,4.7872775e-03,5.7074303e-03,2.4502624e-02,4.6458196e-03,8.2443335e-02,4.3520477e-03
5.0262071e-02,4.8596162e-03,5.7936674e-03,2.4522727e-02,4.7160089e-03,8.2504000e-02,4.4178334e-03
5.0300802e-02,4.9318763e-03,5.8798107e-03,2.4542862e-02,4.7861214e-03,8.2564751e-02,4.4835486e-03
5.0339590e-02,5.0040576e-03,5.9658600e-03,2.4563028e-02,4.8561570e-03,8.2626519e-02,4.5491418e-03
5.0380544e-02,5.0759477e-03,6.0518152e-03,2.4583225e-02,4.9261156e-03,8.2696510e-02,4.6142088e-03
5.0427337e-02,5.1471630e-03,6.1368359e-03,2.4603453e-02,4.9959970e-03,8.2757518e-02,4.6797043e-03
5.0466297e-02,5.2190942e-03,6.2222084e-03,2.4623714e-02,5.0658012e-03,8.2818612e-02,4.7451288e-03
5.0505313e-02,5.2909464e-03,6.3078643e-03,2.4644005e-02,5.1355280e-03,8.2879792e-02,4.8104824e-03
5.0544387e-02,5.3627194e-03,6.3934256e-03,2.4664329e-02,5.2051773e-03,8.2941058e-02,4.8757648e-03
5.0583518e-02,5.4344130e-03,6.4788922e-03,2.4684684e-02,5.2747490e-03,8.3002410e-02,4.9409761e-03
5.0622707e-02,5.5060273e-03,6.5642638e-03,2.4705071e-02,5.3442430e-03,8.3063849e-02,5.0061160e-03
5.0661953e-02,5.5775621e-03,6.6495405e-03,2.4725489e-02,5.4136594e-03,8.3125374e-02,5.0711846e-03
5.0701257e-02,5.6490175e-03,6.7347220e-03,2.4745939e-02,5.4829980e-03,8.3186985e-02,5.1361818e-03
5.0740619e-02,5.7203932e-03,6.8198083e-03,2.4766422e-02,5.5522587e-03,8.3248684e-02,5.2011075e-03
5.0780038e-02,5.7916893e-03,6.9047993e-03,2.4786936e-02,5.6214414e-03,8.3313881e-02,5.2657460e-03
5.0819516e-02,5.8629056e-03,6.9896950e-03,2.4807482e-02,5.6905459e-03,8.3382341e-02,5.3301047e-03
5.0859051e-02,5.9340419e-03,7.0744953e-03,2.4828060e-02,5.7595723e-03,8.3444301e-02,5.3948082e-03
5.0898645e-02,6.0050983e-03,7.1592001e-03,2.4848670e-02,5.8285203e-03,8.3506347e-02,5.4594397e-03
5.0938296e-02,6.0760745e-03,7.2438093e-03,2.4869312e-02,5.8973898e-03,8.3568481e-02,5.5239993e-03
5.0978006e-02,6.1469705e-03,7.3283227e-03,2.4894980e-02,5.9649843e-03,8.3630703e-02,5.5884870e-03
