


-5.89577,1.71691
0.768651,5.64379
22.6541,30.6334
-23.7086,10.2911
0.734288,-6.91453
-1.12731,16.2918
-5.89577,1.71691
0.768651,5.64379
22.6541,30.6334
-23.7086,10.2911
0.734288,-6.91453
-1.12731,16.2918
