number of fields, first field [V/m], last field [V/m], number of thetas, first theta [rad], last theta [rad], number of machs, first mach, last mach
71 0.0 1818.0 2 0.0 3.1416 10 0.0 40.0
fit type [0 = Gaus., 1 = Expon., 2 = Zero], mean [ns], std [ns]
exp 0.052021 1.000000
exp 0.040824 1.000000
gaus 0.651217 0.228420
gaus 0.468792 0.230705
gaus 0.284960 0.234289
gaus 0.106153 0.232495
gaus -0.060697 0.225263
gaus -0.212507 0.215108
gaus -0.349971 0.204089
gaus -0.475628 0.193361
gaus -0.592323 0.183437
exp 0.041047 1.000000
gaus 0.651217 0.228420
gaus 0.832561 0.228434
gaus 1.013851 0.228651
gaus -0.042822 1.316445
exp 0.147694 1.000000
exp 0.124114 1.000000
exp 0.092282 1.000000
exp 0.068223 1.000000
exp 0.051963 1.000000
exp 0.040792 1.000000
gaus 0.609411 0.214334
gaus 0.443585 0.216390
gaus 0.276414 0.219768
gaus 0.113292 0.218539
gaus -0.039671 0.212351
gaus -0.179507 0.203344
gaus -0.306430 0.193355
gaus -0.422521 0.183500
gaus -0.530219 0.174294
exp 0.041042 1.000000
gaus 0.609411 0.214334
gaus 0.774270 0.214342
gaus 0.939075 0.214557
gaus 1.103922 0.214608
exp 0.139615 1.000000
exp 0.120782 1.000000
exp 0.091508 1.000000
exp 0.068032 1.000000
exp 0.051900 1.000000
exp 0.040763 1.000000
gaus 0.573631 0.202235
gaus 0.421637 0.204102
gaus 0.268363 0.207289
gaus 0.118399 0.206488
gaus -0.022847 0.201156
gaus -0.152495 0.193098
gaus -0.270512 0.183998
gaus -0.378518 0.174895
gaus -0.478640 0.166313
gaus -0.572862 0.158454
gaus 0.573631 0.202235
gaus 0.724754 0.202238
gaus 0.875821 0.202450
gaus 1.026928 0.202506
exp 0.132317 1.000000
exp 0.117394 1.000000
exp 0.090650 1.000000
exp 0.067823 1.000000
exp 0.051828 1.000000
exp 0.040732 1.000000
gaus 0.542605 0.191710
gaus 0.402314 0.193419
gaus 0.260808 0.196427
gaus 0.122039 0.195960
gaus -0.009165 0.191328
gaus -0.130076 0.184083
gaus -0.240415 0.175744
gaus -0.341482 0.167298
gaus -0.435126 0.159263
gaus -0.523109 0.151855
gaus 0.542605 0.191710
gaus 0.682104 0.191709
gaus 0.821547 0.191917
gaus 0.961029 0.191977
exp 0.125714 1.000000
exp 0.113996 1.000000
exp 0.089697 1.000000
exp 0.067582 1.000000
exp 0.051758 1.000000
exp 0.040700 1.000000
gaus 0.515401 0.182456
gaus 0.385141 -0.184028
gaus 0.253728 0.186875
gaus 0.124597 0.186670
gaus 0.002084 0.182625
gaus -0.111217 0.176072
gaus -0.214870 0.168394
gaus -0.309908 0.160525
gaus -0.397943 0.152976
gaus -0.480569 0.145973
gaus 0.515401 0.182456
gaus 0.644938 0.182451
gaus 0.774417 0.182654
gaus 0.903935 0.182718
exp 0.119732 1.000000
exp 0.110649 1.000000
exp 0.088671 1.000000
exp 0.067320 1.000000
exp 0.051676 1.000000
exp 0.040668 1.000000
gaus 0.491322 0.174242
gaus 0.369754 -0.175699
gaus 0.247093 0.178395
gaus 0.126349 0.178398
gaus 0.011440 0.174849
gaus -0.095178 0.168893
gaus -0.192951 0.161795
gaus -0.282696 0.154438
gaus -0.365819 0.147323
gaus -0.443770 0.140685
gaus 0.491322 0.174242
gaus 0.612224 0.174234
gaus 0.733069 0.174433
gaus 0.853950 0.174501
exp 0.114302 1.000000
exp 0.107384 1.000000
exp 0.087580 1.000000
exp 0.067035 1.000000
exp 0.051588 1.000000
exp 0.040633 1.000000
gaus 0.469833 0.166894
gaus 0.355869 0.168252
gaus 0.240870 0.170810
gaus 0.127493 0.170977
gaus 0.019298 0.167846
gaus -0.081392 0.162409
gaus -0.173943 0.155824
gaus -0.259019 0.148930
gaus -0.337802 0.142205
gaus -0.411632 0.135895
gaus 0.469833 0.166894
gaus 0.583179 0.166884
gaus 0.696469 0.167078
gaus 0.809793 0.167149
exp 0.109356 1.000000
exp 0.104223 1.000000
exp 0.086434 1.000000
exp 0.066727 1.000000
exp 0.051495 1.000000
exp 0.040598 1.000000
gaus 0.450517 0.160275
gaus 0.343263 0.161543
gaus 0.235027 0.163976
gaus 0.128168 0.164277
gaus 0.025937 0.161508
gaus -0.069470 0.156527
gaus -0.157360 0.150397
gaus -0.238222 0.143908
gaus -0.313164 0.137542
gaus -0.383331 0.131530
gaus 0.450517 0.160275
gaus 0.557196 0.160262
gaus 0.663820 0.160452
gaus 0.770477 0.160526
exp 0.104844 1.000000
exp 0.101180 1.000000
exp 0.085242 1.000000
exp 0.066397 1.000000
exp 0.051395 1.000000
exp 0.040561 1.000000
gaus 0.433044 0.154275
gaus 0.331754 0.155464
gaus 0.229531 0.157782
gaus 0.128484 0.158190
gaus 0.031590 0.155734
gaus -0.059072 0.151156
gaus -0.142768 0.145433
gaus -0.219865 0.139316
gaus -0.291337 0.133271
gaus -0.358226 0.127531
gaus 0.433044 0.154275
gaus 0.533798 0.154260
gaus 0.634496 0.154446
gaus 0.735226 0.154522
exp 0.100715 1.000000
exp 0.098261 1.000000
exp 0.084015 1.000000
exp 0.066044 1.000000
exp 0.051290 1.000000
exp 0.040516 1.000000
gaus 0.417150 -0.148807
gaus 0.321195 0.149927
gaus 0.224353 0.152139
gaus 0.128520 0.152632
gaus 0.036430 0.150449
gaus -0.049944 0.146227
gaus -0.129846 0.140872
gaus -0.203537 0.135091
gaus -0.271876 0.129339
gaus -0.335810 0.123850
gaus 0.417150 -0.148807
gaus 0.512602 0.148790
gaus 0.607998 0.148971
gaus 0.703425 0.149049
exp 0.519208 1.000000
exp 0.095462 1.000000
exp 0.082763 1.000000
exp 0.065668 1.000000
exp 0.051167 1.000000
exp 0.040475 1.000000
gaus 0.402618 -0.143799
gaus 0.311466 0.144856
gaus 0.219468 0.146969
gaus 0.128337 0.147534
gaus 0.040602 0.145585
gaus -0.041886 0.141686
gaus -0.118336 0.136661
gaus -0.188929 0.131187
gaus -0.254395 0.125699
gaus -0.315679 0.120445
gaus 0.402618 -0.143799
gaus 0.493299 0.143780
gaus 0.583924 0.143957
gaus 0.674578 0.144037
exp 0.562177 1.000000
exp 0.092799 1.000000
exp 0.081478 1.000000
exp 0.065271 1.000000
exp 0.051049 1.000000
exp 0.040434 1.000000
gaus 0.389273 0.139192
gaus 0.302465 0.140192
gaus 0.214852 0.142214
gaus 0.127983 0.142837
gaus 0.044203 0.141097
gaus -0.034722 -0.137479
gaus -0.108029 0.132760
gaus -0.175791 0.127566
gaus -0.238661 0.122326
gaus -0.297505 0.117285
gaus 0.389273 0.139192
gaus 0.475636 0.139172
gaus 0.561944 0.139344
gaus 0.648280 0.139426
exp 0.586785 1.000000
exp 0.090254 1.000000
exp 0.080199 1.000000
exp 0.064837 1.000000
exp 0.050924 1.000000
exp 0.040382 1.000000
gaus 0.376967 -0.134936
gaus 0.294108 -0.135887
gaus 0.210479 0.137826
gaus 0.127495 0.138493
gaus 0.047328 0.136939
gaus -0.028345 -0.133578
gaus -0.098756 0.129132
gaus -0.163919 0.124196
gaus -0.224408 0.119184
gaus -0.281020 0.114341
gaus 0.376967 -0.134936
gaus 0.459405 0.134915
gaus 0.541789 0.135084
gaus 0.624199 0.135167
exp 0.604652 1.000000
exp 0.087837 1.000000
exp 0.078905 1.000000
exp 0.064399 1.000000
exp 0.050779 1.000000
exp 0.040336 1.000000
gaus 0.365577 -0.130992
gaus 0.286323 0.131897
gaus 0.206334 0.133757
gaus 0.126902 0.134461
gaus 0.050047 0.133072
gaus -0.022633 -0.129944
gaus -0.090361 0.125742
gaus -0.153146 0.121049
gaus -0.211443 0.116249
gaus -0.266002 0.111589
gaus 0.365577 -0.130992
gaus 0.444431 0.130970
gaus 0.523232 0.131135
gaus 0.602058 0.131219
exp 0.614918 1.000000
exp 0.085531 1.000000
exp 0.077629 1.000000
exp 0.063926 1.000000
exp 0.050640 1.000000
exp 0.040280 1.000000
gaus 0.354999 0.127324
gaus 0.279051 0.128186
gaus 0.202398 0.129973
gaus 0.126226 0.130708
gaus 0.052421 0.129465
gaus -0.017499 -0.126548
gaus -0.082760 0.122576
gaus -0.143330 0.118102
gaus -0.199602 0.113498
gaus -0.252267 0.109010
gaus 0.354999 0.127324
gaus 0.430568 0.127301
gaus 0.506085 0.127462
gaus 0.581625 0.127547
gaus -3.904550 1.707675
exp 0.083340 1.000000
exp 0.076350 1.000000
exp 0.063453 1.000000
exp 0.050480 1.000000
exp 0.040230 1.000000
gaus 0.345144 0.123902
gaus 0.272237 0.124725
gaus 0.198655 0.126445
gaus 0.125486 0.127204
gaus 0.054501 0.126089
gaus -0.012867 -0.123367
gaus -0.075841 0.119605
gaus -0.134355 0.115334
gaus -0.188749 0.110914
gaus -0.239661 0.106587
gaus 0.345144 0.123902
gaus 0.417691 0.123878
gaus 0.490187 0.124035
gaus 0.562705 0.124121
gaus -0.576395 0.907309
exp 0.081251 1.000000
exp 0.075097 1.000000
exp 0.062947 1.000000
exp 0.050326 1.000000
exp 0.040169 1.000000
gaus 0.335938 -0.120701
gaus 0.265836 0.121490
gaus 0.195089 0.123145
gaus 0.124696 0.123923
gaus 0.056320 0.122926
gaus -0.008674 -0.120379
gaus -0.069520 0.116812
gaus -0.126122 0.112729
gaus -0.178769 0.108481
gaus -0.228051 0.104303
gaus 0.335938 -0.120701
gaus 0.405695 -0.120677
gaus 0.475401 0.120830
gaus 0.545129 0.120917
gaus 0.023138 0.653797
exp 0.079264 1.000000
exp 0.073850 1.000000
exp 0.062444 1.000000
exp 0.050151 1.000000
exp 0.040115 1.000000
gaus 0.327314 0.117699
gaus 0.259811 0.118456
gaus 0.191686 0.120053
gaus 0.123869 0.120844
gaus 0.057916 0.119953
gaus -0.004867 -0.117566
gaus -0.063730 0.114178
gaus -0.118526 0.110266
gaus -0.169563 0.106183
gaus -0.217328 0.102147
gaus 0.327314 0.117699
gaus 0.394488 -0.117674
gaus 0.461612 0.117824
gaus 0.528756 0.117912
gaus 0.279683 0.496591
exp 0.077371 1.000000
exp 0.072624 1.000000
exp 0.061912 1.000000
exp 0.049968 1.000000
exp 0.040048 1.000000
gaus 0.319216 0.114877
gaus 0.254126 0.115603
gaus 0.188438 0.117145
gaus 0.123014 0.117947
gaus 0.059318 0.117152
gaus -0.001393 0.114908
gaus -0.058409 0.111691
gaus -0.111536 0.107943
gaus -0.161048 0.104010
gaus -0.207368 0.100102
gaus 0.319216 0.114877
gaus 0.383992 0.114852
gaus 0.448718 0.114998
gaus 0.513463 0.115086
gaus 0.578223 0.115111
exp 0.075566 1.000000
exp 0.071431 1.000000
exp 0.061369 1.000000
exp 0.049793 1.000000
exp 0.039979 1.000000
gaus 0.311595 -0.112219
gaus 0.248751 0.112916
gaus 0.185333 0.114405
gaus 0.122138 0.115216
gaus 0.060550 0.114507
gaus 0.001769 0.112399
gaus -0.053507 0.109337
gaus -0.105068 0.105742
gaus -0.153151 0.101950
gaus -0.198142 0.098167
gaus 0.311595 -0.112219
gaus 0.374138 -0.112193
gaus 0.436631 0.112336
gaus 0.499143 0.112424
gaus 0.561669 -0.112450
exp 0.073846 1.000000
exp 0.070252 1.000000
exp 0.060834 1.000000
exp 0.049595 1.000000
exp 0.039918 1.000000
gaus 0.304408 0.109709
gaus 0.243661 0.110380
gaus 0.182359 0.111820
gaus 0.121248 0.112637
gaus 0.061633 0.112006
gaus 0.004662 0.110023
gaus -0.048980 0.107104
gaus -0.099069 0.103653
gaus -0.145809 0.099994
gaus -0.189553 0.096330
gaus 0.304408 0.109709
gaus 0.364866 -0.109682
gaus 0.425275 0.109822
gaus 0.485703 0.109911
gaus 0.546145 -0.109937
exp 0.072205 1.000000
exp 0.069098 1.000000
exp 0.060275 1.000000
exp 0.049406 1.000000
exp 0.039844 1.000000
gaus 0.297616 0.107334
gaus 0.238829 0.107983
gaus 0.179510 0.109375
gaus 0.120349 0.110195
gaus 0.062584 0.109636
gaus 0.007315 0.107769
gaus -0.044791 0.104984
gaus -0.093492 0.101667
gaus -0.138967 0.098134
gaus -0.181538 0.094581
gaus 0.297616 0.107334
gaus 0.356124 0.107308
gaus 0.414585 0.107444
gaus 0.473061 0.107533
gaus 0.531554 -0.107561
exp 0.070638 1.000000
exp 0.067981 1.000000
exp 0.059711 1.000000
exp 0.049194 1.000000
exp 0.039778 1.000000
gaus 0.291186 0.105085
gaus 0.234238 0.105710
gaus 0.176776 0.107058
gaus 0.119446 0.107881
gaus 0.063419 0.107386
gaus 0.009751 0.105626
gaus -0.040904 0.102967
gaus -0.088297 0.099777
gaus -0.132579 0.096362
gaus -0.174043 0.092916
gaus 0.291186 0.105085
gaus 0.347866 -0.105057
gaus 0.404499 -0.105191
gaus 0.461148 0.105280
gaus 0.517812 -0.105308
exp 0.069143 1.000000
exp 0.066881 1.000000
exp 0.059158 1.000000
exp 0.048976 1.000000
exp 0.039698 1.000000
gaus 0.285088 0.102949
gaus 0.229867 0.103553
gaus 0.174150 0.104860
gaus 0.118541 0.105682
gaus 0.064154 0.105246
gaus 0.011994 0.103587
gaus -0.037279 0.101040
gaus -0.083447 0.097974
gaus -0.126601 0.094671
gaus -0.167020 0.091326
gaus 0.285088 0.102949
gaus 0.340051 -0.102922
gaus 0.394968 0.103053
gaus 0.449899 -0.103142
gaus 0.504846 -0.103171
exp 0.067712 1.000000
exp 0.065808 1.000000
exp 0.058586 1.000000
exp 0.048751 1.000000
exp 0.039615 1.000000
gaus 0.279296 0.100919
gaus 0.225701 0.101503
gaus 0.171624 0.102773
gaus 0.117637 0.103592
gaus 0.064794 0.103210
gaus 0.014062 0.101644
gaus -0.033916 0.099207
gaus -0.078912 0.096253
gaus -0.120997 0.093056
gaus -0.160427 0.089806
gaus 0.279296 0.100919
gaus 0.332643 -0.100891
gaus 0.385944 -0.101019
gaus 0.439259 -0.101108
gaus 0.492589 -0.101138
exp 0.066344 1.000000
exp 0.064771 1.000000
exp 0.058013 1.000000
exp 0.048536 1.000000
exp 0.039529 1.000000
gaus 0.273786 0.098986
gaus 0.221724 0.099551
gaus 0.169195 0.100783
gaus 0.116737 0.101601
gaus 0.065353 0.101268
gaus 0.015972 0.099788
gaus -0.030779 0.097455
gaus -0.074663 0.094607
gaus -0.115735 0.091511
gaus -0.154226 0.088352
gaus 0.273786 0.098986
gaus 0.325609 -0.098958
gaus 0.377387 -0.099083
gaus 0.429178 0.099172
gaus 0.480984 0.099203
exp 0.065036 1.000000
exp 0.063752 1.000000
exp 0.057440 1.000000
exp 0.048299 1.000000
exp 0.039454 1.000000
gaus 0.268537 0.097143
gaus 0.217922 0.097690
gaus 0.166856 0.098887
gaus 0.115843 0.099702
gaus 0.065839 0.099415
gaus 0.017738 0.098015
gaus -0.027847 0.095779
gaus -0.070676 0.093032
gaus -0.110764 0.090025
gaus -0.148386 0.086959
gaus 0.268537 0.097143
gaus 0.318921 -0.097115
gaus 0.369260 -0.097237
gaus 0.419612 0.097326
gaus 0.469979 0.097357
exp 0.063783 1.000000
exp 0.062761 1.000000
exp 0.056881 1.000000
exp 0.048056 1.000000
exp 0.039363 1.000000
gaus 0.263530 0.095383
gaus 0.214283 0.095913
gaus 0.164600 0.097078
gaus 0.114955 0.097888
gaus 0.066260 0.097644
gaus 0.019374 0.096319
gaus -0.025103 0.094174
gaus -0.066928 0.091522
gaus -0.106101 0.088606
gaus -0.142876 0.085622
