


66989.6 0.000951929 3476.52
70752.9 0.00168444 3032.01
13609.6 0.00112376 3588.35
16760.9 0.0013148 2947.59
32476.7 0.000932744 2896.56
33325 0.00149233 5423.18
66989.6 0.000951929 3476.52
70752.9 0.00168444 3032.01
13609.6 0.00112376 3588.35
16760.9 0.0013148 2947.59
32476.7 0.000932744 2896.56
33325 0.00149233 5423.18
